,rmm1
1951-07-29,0.13776684
1951-07-30,0.032777146
1951-07-31,-0.027741494
1951-08-01,-0.117573544
1951-08-02,-0.20772922
1951-08-03,-0.2315305
1951-08-04,-0.1684477
1951-08-05,-0.16112529
1951-08-06,-0.16456877
1951-08-07,-0.2027346
1951-08-08,-0.39437613
1951-08-09,-0.57879555
1951-08-10,-0.79917526
1951-08-11,-0.8597938
1951-08-12,-0.9263177
1951-08-13,-0.82307017
1951-08-14,-0.7857106
1951-08-15,-0.7259963
1951-08-16,-0.6128494
1951-08-17,-0.53287685
1951-08-18,-0.5284856
1951-08-19,-0.48958376
1951-08-20,-0.53220826
1951-08-21,-0.7538921
1951-08-22,-0.76831186
1951-08-23,-0.65489537
1951-08-24,-0.6157249
1951-08-25,-0.6191337
1951-08-26,-0.63984275
1951-08-27,-0.609185
1951-08-28,-0.5320538
1951-08-29,-0.4259275
1951-08-30,-0.3108795
1951-08-31,-0.21902642
1951-09-01,-0.14096771
1951-09-02,-0.0631825
1951-09-03,0.06799912
1951-09-04,0.08325807
1951-09-05,0.10798784
1951-09-06,0.08964118
1951-09-07,-0.14457986
1951-09-08,-0.4181537
1951-09-09,-0.6744215
1951-09-10,-0.77838814
1951-09-11,-0.82574767
1951-09-12,-0.79185027
1951-09-13,-0.66827106
1951-09-14,-0.51956725
1951-09-15,-0.42496282
1951-09-16,-0.3241116
1951-09-17,-0.21293634
1951-09-18,-0.13416268
1951-09-19,0.024376055
1951-09-20,0.089091115
1951-09-21,0.16100475
1951-09-22,0.23351571
1951-09-23,0.2711667
1951-09-24,0.28535047
1951-09-25,0.23598309
1951-09-26,0.088185966
1951-09-27,0.023402598
1951-09-28,0.032507744
1951-09-29,0.11907433
1951-09-30,0.09377209
1951-10-01,0.037291102
1951-10-02,-0.13354103
1951-10-03,-0.20522223
1951-10-04,-0.15329276
1951-10-05,-0.08894297
1951-10-06,0.034845877
1951-10-07,0.2884376
1951-10-08,0.33784553
1951-10-09,0.31204796
1951-10-10,0.24494359
1951-10-11,0.23727593
1951-10-12,0.1472286
1951-10-13,0.013446359
1951-10-14,-0.13593502
1951-10-15,-0.32877648
1951-10-16,-0.46836427
1951-10-17,-0.33860216
1951-10-18,-0.2061607
1951-10-19,-0.16740961
1951-10-20,-0.1638801
1951-10-21,-0.15892832
1951-10-22,-0.15736403
1951-10-23,-0.20219164
1951-10-24,-0.37099648
1951-10-25,-0.46901712
1951-10-26,-0.58025
1951-10-27,-0.6745267
1951-10-28,-0.74990064
1951-10-29,-0.825729
1951-10-30,-0.8731203
1951-10-31,-0.84128726
1951-11-01,-0.80278623
1951-11-02,-0.8191575
1951-11-03,-0.7128449
1951-11-04,-0.48011455
1951-11-05,-0.17178898
1951-11-06,0.28459772
1951-11-07,0.6310164
1951-11-08,0.829162
1951-11-09,0.94706523
1951-11-10,0.9878842
1951-11-11,0.9084276
1951-11-12,0.7014954
1951-11-13,0.38360497
1951-11-14,0.14589731
1951-11-15,-0.037917547
1951-11-16,-0.09454296
1951-11-17,0.047919124
1951-11-18,0.21405025
1951-11-19,0.3440664
1951-11-20,0.47221318
1951-11-21,0.6368774
1951-11-22,0.69604087
1951-11-23,0.6585985
1951-11-24,0.5286306
1951-11-25,0.449284
1951-11-26,0.35879755
1951-11-27,0.33045527
1951-11-28,0.3442677
1951-11-29,0.41027594
1951-11-30,0.50045466
1951-12-01,0.5426027
1951-12-02,0.40395
1951-12-03,0.31714782
1951-12-04,0.28847244
1951-12-05,0.36988062
1951-12-06,0.55863786
1951-12-07,0.7473402
1951-12-08,1.0191802
1951-12-09,1.1761742
1951-12-10,1.1023622
1951-12-11,0.9036361
1951-12-12,0.6240226
1951-12-13,0.39824286
1951-12-14,0.121288866
1951-12-15,-0.05350752
1951-12-16,-0.2206648
1951-12-17,-0.56560725
1951-12-18,-0.6868133
1951-12-19,-0.6593994
1951-12-20,-0.61335516
1951-12-21,-0.56253284
1951-12-22,-0.4157029
1951-12-23,-0.25924507
1951-12-24,-0.10203498
1951-12-25,-0.06179654
1951-12-26,-0.07492801
1951-12-27,-0.06231013
1951-12-28,-0.059992053
1951-12-29,-0.072881445
1951-12-30,-0.084506996
1951-12-31,-0.0048527177
1952-01-01,0.05298139
1952-01-02,0.12792167
1952-01-03,0.23124221
1952-01-04,0.3084652
1952-01-05,0.4594746
1952-01-06,0.60795987
1952-01-07,0.58002985
1952-01-08,0.57000256
1952-01-09,0.5420221
1952-01-10,0.52902985
1952-01-11,0.49899217
1952-01-12,0.3775515
1952-01-13,0.27823418
1952-01-14,0.3203936
1952-01-15,0.4861121
1952-01-16,0.64836746
1952-01-17,0.81791794
1952-01-18,0.97015446
1952-01-19,1.0636662
1952-01-20,1.0580525
1952-01-21,0.6573653
1952-01-22,0.24561629
1952-01-23,-0.031432137
1952-01-24,-0.28780738
1952-01-25,-0.5386989
1952-01-26,-0.71010876
1952-01-27,-0.96728766
1952-01-28,-1.1772029
1952-01-29,-1.2815998
1952-01-30,-1.2213649
1952-01-31,-1.1610487
1952-02-01,-1.1519964
1952-02-02,-1.174336
1952-02-03,-1.1118667
1952-02-04,-0.8913653
1952-02-05,-0.565949
1952-02-06,-0.23416962
1952-02-07,0.16341747
1952-02-08,0.5358703
1952-02-09,0.7783756
1952-02-10,0.98359895
1952-02-11,1.0461129
1952-02-12,0.8429371
1952-02-13,0.8490732
1952-02-14,0.6519792
1952-02-15,0.5990116
1952-02-16,0.6356309
1952-02-17,0.6675333
1952-02-18,0.6006901
1952-02-19,0.52320373
1952-02-20,0.4146296
1952-02-21,0.41621098
1952-02-22,0.37220392
1952-02-23,0.3711668
1952-02-24,0.317858
1952-02-25,0.319985
1952-02-26,0.32164437
1952-02-27,0.23162934
1952-02-28,0.062365606
1952-02-29,-0.054143548
1952-03-01,-0.13971686
1952-03-02,-0.23689504
1952-03-03,-0.19417794
1952-03-04,-0.33179086
1952-03-05,-0.41513732
1952-03-06,-0.4059521
1952-03-07,-0.36270413
1952-03-08,-0.3177161
1952-03-09,-0.16051729
1952-03-10,0.031354375
1952-03-11,0.19394992
1952-03-12,0.2836875
1952-03-13,0.30565396
1952-03-14,0.44253013
1952-03-15,0.6177544
1952-03-16,0.7162911
1952-03-17,0.7941085
1952-03-18,0.7174568
1952-03-19,0.69457877
1952-03-20,0.70799285
1952-03-21,0.8095294
1952-03-22,0.84745896
1952-03-23,0.7682437
1952-03-24,0.55095375
1952-03-25,0.2840061
1952-03-26,0.1822543
1952-03-27,0.12521465
1952-03-28,0.018681811
1952-03-29,0.03851393
1952-03-30,0.1594624
1952-03-31,0.3276333
1952-04-01,0.40304577
1952-04-02,0.50790954
1952-04-03,0.5449576
1952-04-04,0.46649143
1952-04-05,0.32681054
1952-04-06,0.12046613
1952-04-07,-0.06579876
1952-04-08,-0.22810437
1952-04-09,-0.23961581
1952-04-10,-0.25175986
1952-04-11,-0.30224258
1952-04-12,-0.31848392
1952-04-13,-0.4632223
1952-04-14,-0.64169157
1952-04-15,-0.7454063
1952-04-16,-0.6906718
1952-04-17,-0.63171166
1952-04-18,-0.5637579
1952-04-19,-0.5828676
1952-04-20,-0.48386088
1952-04-21,-0.34498382
1952-04-22,-0.16421627
1952-04-23,0.032809798
1952-04-24,-0.03962753
1952-04-25,-0.09824928
1952-04-26,-0.1435645
1952-04-27,-0.22444831
1952-04-28,-0.31389824
1952-04-29,-0.45900363
1952-04-30,-0.5467719
1952-05-01,-0.5231735
1952-05-02,-0.5189763
1952-05-03,-0.5432992
1952-05-04,-0.5395688
1952-05-05,-0.52234083
1952-05-06,-0.50334716
1952-05-07,-0.5126459
1952-05-08,-0.45754603
1952-05-09,-0.35793823
1952-05-10,-0.20071293
1952-05-11,0.14241514
1952-05-12,0.48710263
1952-05-13,0.72676635
1952-05-14,0.8467568
1952-05-15,1.0179343
1952-05-16,1.2394142
1952-05-17,1.4622418
1952-05-18,1.6578312
1952-05-19,1.9178574
1952-05-20,2.0838003
1952-05-21,2.1301696
1952-05-22,2.0700762
1952-05-23,1.9392866
1952-05-24,1.5704665
1952-05-25,1.1570306
1952-05-26,0.69209504
1952-05-27,0.36231035
1952-05-28,0.19768377
1952-05-29,0.093472004
1952-05-30,0.030711863
1952-05-31,0.00066648796
1952-06-01,-0.0042132717
1952-06-02,-0.0052584913
1952-06-03,-0.0030264147
1952-06-04,-0.03541881
1952-06-05,-0.0877549
1952-06-06,-0.110602364
1952-06-07,-0.08790829
1952-06-08,0.094846785
1952-06-09,0.20442568
1952-06-10,0.27882215
1952-06-11,0.30805314
1952-06-12,0.36558673
1952-06-13,0.35800993
1952-06-14,0.20238422
1952-06-15,-0.11190146
1952-06-16,-0.3916667
1952-06-17,-0.5001705
1952-06-18,-0.6728556
1952-06-19,-0.71495163
1952-06-20,-0.69336075
1952-06-21,-0.57949495
1952-06-22,-0.40001288
1952-06-23,-0.27246416
1952-06-24,-0.14599568
1952-06-25,-0.055367142
1952-06-26,0.040957607
1952-06-27,0.1000205
1952-06-28,0.065830596
1952-06-29,-0.10755612
1952-06-30,-0.28211093
1952-07-01,-0.40760243
1952-07-02,-0.46152893
1952-07-03,-0.4949644
1952-07-04,-0.52636987
1952-07-05,-0.6256673
1952-07-06,-0.6533736
1952-07-07,-0.6383382
1952-07-08,-0.6856093
1952-07-09,-0.7455783
1952-07-10,-0.7380494
1952-07-11,-0.70132
1952-07-12,-0.67533934
1952-07-13,-0.64890134
1952-07-14,-0.5713446
1952-07-15,-0.4855989
1952-07-16,-0.43065205
1952-07-17,-0.4607724
1952-07-18,-0.5778409
1952-07-19,-0.62281454
1952-07-20,-0.5917043
1952-07-21,-0.6010426
1952-07-22,-0.56749487
1952-07-23,-0.39732912
1952-07-24,-0.121066734
1952-07-25,0.14408205
1952-07-26,0.29242313
1952-07-27,0.29340097
1952-07-28,0.24432482
1952-07-29,0.2490079
1952-07-30,0.21093692
1952-07-31,0.12408523
1952-08-01,0.029735627
1952-08-02,-0.11274432
1952-08-03,-0.24815358
1952-08-04,-0.33850452
1952-08-05,-0.43397805
1952-08-06,-0.4263135
1952-08-07,-0.41137293
1952-08-08,-0.3804422
1952-08-09,-0.38138095
1952-08-10,-0.30319366
1952-08-11,-0.19756043
1952-08-12,-0.1312642
1952-08-13,-0.12521471
1952-08-14,-0.15234317
1952-08-15,-0.20515047
1952-08-16,-0.22849627
1952-08-17,-0.279332
1952-08-18,-0.36882082
1952-08-19,-0.48255137
1952-08-20,-0.60186213
1952-08-21,-0.78248215
1952-08-22,-0.9665679
1952-08-23,-1.0269933
1952-08-24,-0.92650354
1952-08-25,-0.72695947
1952-08-26,-0.53964996
1952-08-27,-0.2812592
1952-08-28,-0.035778567
1952-08-29,0.1857607
1952-08-30,0.27653012
1952-08-31,0.35010168
1952-09-01,0.31606963
1952-09-02,0.25515053
1952-09-03,0.088587746
1952-09-04,-0.06981784
1952-09-05,-0.32382932
1952-09-06,-0.56350625
1952-09-07,-0.68733126
1952-09-08,-0.71125424
1952-09-09,-0.6967151
1952-09-10,-0.699221
1952-09-11,-0.65153664
1952-09-12,-0.5435285
1952-09-13,-0.5201144
1952-09-14,-0.70538354
1952-09-15,-0.91400313
1952-09-16,-0.9635308
1952-09-17,-1.0571191
1952-09-18,-1.024039
1952-09-19,-0.9695603
1952-09-20,-0.7591156
1952-09-21,-0.54840946
1952-09-22,-0.35688937
1952-09-23,-0.24016412
1952-09-24,-0.1590362
1952-09-25,-0.12127696
1952-09-26,-0.1590669
1952-09-27,-0.21166961
1952-09-28,-0.2165214
1952-09-29,-0.16940618
1952-09-30,-0.042887345
1952-10-01,0.06264273
1952-10-02,0.19836548
1952-10-03,0.36051026
1952-10-04,0.4935858
1952-10-05,0.62841964
1952-10-06,0.7499701
1952-10-07,0.88004625
1952-10-08,0.8241157
1952-10-09,0.7366986
1952-10-10,0.46780914
1952-10-11,0.29213232
1952-10-12,0.27877176
1952-10-13,0.2695858
1952-10-14,0.2840781
1952-10-15,0.28318346
1952-10-16,0.22317487
1952-10-17,0.24090214
1952-10-18,0.41186753
1952-10-19,0.5698406
1952-10-20,0.6935691
1952-10-21,0.7603365
1952-10-22,0.734122
1952-10-23,0.67009914
1952-10-24,0.57409483
1952-10-25,0.5574614
1952-10-26,0.4748837
1952-10-27,0.4016386
1952-10-28,0.33522218
1952-10-29,0.11652649
1952-10-30,-0.007849842
1952-10-31,-0.1143474
1952-11-01,-0.20802084
1952-11-02,-0.26551014
1952-11-03,-0.25305817
1952-11-04,-0.22983533
1952-11-05,-0.12351148
1952-11-06,-0.037105106
1952-11-07,0.07364825
1952-11-08,0.14926343
1952-11-09,0.16497912
1952-11-10,0.2037737
1952-11-11,0.23578997
1952-11-12,0.25354174
1952-11-13,0.23886591
1952-11-14,0.20738856
1952-11-15,0.10796961
1952-11-16,0.05336199
1952-11-17,0.05379875
1952-11-18,0.036479957
1952-11-19,0.05367419
1952-11-20,0.32056615
1952-11-21,0.51868075
1952-11-22,0.56021893
1952-11-23,0.5739987
1952-11-24,0.6246707
1952-11-25,0.6302953
1952-11-26,0.6137632
1952-11-27,0.5597948
1952-11-28,0.6001575
1952-11-29,0.6866405
1952-11-30,0.81123745
1952-12-01,0.75092924
1952-12-02,0.6322324
1952-12-03,0.5304867
1952-12-04,0.36850914
1952-12-05,0.18847941
1952-12-06,0.05122348
1952-12-07,-0.09185553
1952-12-08,-0.27071592
1952-12-09,-0.36692727
1952-12-10,-0.38400382
1952-12-11,-0.45159763
1952-12-12,-0.45127866
1952-12-13,-0.3157712
1952-12-14,-0.17813358
1952-12-15,-0.08815905
1952-12-16,-0.021869255
1952-12-17,-0.029691903
1952-12-18,-0.03476941
1952-12-19,-0.05949595
1952-12-20,-0.18230228
1952-12-21,-0.29797298
1952-12-22,-0.37057498
1952-12-23,-0.48362353
1952-12-24,-0.44900152
1952-12-25,-0.26326993
1952-12-26,-0.12734148
1952-12-27,-0.05520709
1952-12-28,-0.045029968
1952-12-29,-0.08450498
1952-12-30,-0.074819915
1952-12-31,-0.088315815
1953-01-01,-0.19470198
1953-01-02,-0.29971418
1953-01-03,-0.49643603
1953-01-04,-0.645847
1953-01-05,-0.7813249
1953-01-06,-0.85850286
1953-01-07,-0.7752205
1953-01-08,-0.68428457
1953-01-09,-0.5027932
1953-01-10,-0.3272062
1953-01-11,-0.18575363
1953-01-12,-0.068901844
1953-01-13,-0.040032834
1953-01-14,-0.20759176
1953-01-15,-0.23014785
1953-01-16,-0.14323823
1953-01-17,-0.16473673
1953-01-18,-0.19189629
1953-01-19,-0.14036322
1953-01-20,0.06594672
1953-01-21,0.29020587
1953-01-22,0.45884338
1953-01-23,0.49222353
1953-01-24,0.5328078
1953-01-25,0.5813828
1953-01-26,0.59257364
1953-01-27,0.5477522
1953-01-28,0.48927084
1953-01-29,0.44645175
1953-01-30,0.43766734
1953-01-31,0.43171647
1953-02-01,0.3888475
1953-02-02,0.34431374
1953-02-03,0.35847682
1953-02-04,0.3139487
1953-02-05,0.3724896
1953-02-06,0.3109447
1953-02-07,0.122531176
1953-02-08,-0.16013573
1953-02-09,-0.4602143
1953-02-10,-0.6663164
1953-02-11,-0.8045373
1953-02-12,-0.9440062
1953-02-13,-1.0494217
1953-02-14,-1.0928524
1953-02-15,-1.0365915
1953-02-16,-0.90273106
1953-02-17,-0.8954463
1953-02-18,-0.9148594
1953-02-19,-0.80273455
1953-02-20,-0.61377287
1953-02-21,-0.56552523
1953-02-22,-0.6909152
1953-02-23,-0.82343495
1953-02-24,-0.91852367
1953-02-25,-0.91483533
1953-02-26,-0.910368
1953-02-27,-0.8087617
1953-02-28,-0.66970336
1953-03-01,-0.53219205
1953-03-02,-0.33987918
1953-03-03,-0.18903844
1953-03-04,-0.061874703
1953-03-05,-0.0020125788
1953-03-06,0.044260144
1953-03-07,0.037908517
1953-03-08,-0.007936912
1953-03-09,-0.09065435
1953-03-10,-0.15059404
1953-03-11,-0.2928246
1953-03-12,-0.38387048
1953-03-13,-0.44551978
1953-03-14,-0.3882356
1953-03-15,-0.24774356
1953-03-16,-0.04132411
1953-03-17,0.05454678
1953-03-18,0.13147366
1953-03-19,0.28929868
1953-03-20,0.5469043
1953-03-21,0.8519863
1953-03-22,1.1497357
1953-03-23,1.466386
1953-03-24,1.7226176
1953-03-25,1.7744851
1953-03-26,1.6955421
1953-03-27,1.5084538
1953-03-28,1.326123
1953-03-29,1.0590208
1953-03-30,0.61756504
1953-03-31,0.31199166
1953-04-01,0.20647779
1953-04-02,0.20405546
1953-04-03,0.1934437
1953-04-04,0.20797972
1953-04-05,0.21074422
1953-04-06,0.10119354
1953-04-07,-0.093540415
1953-04-08,-0.21736754
1953-04-09,-0.29409638
1953-04-10,-0.15076412
1953-04-11,0.052425936
1953-04-12,0.27103707
1953-04-13,0.4976916
1953-04-14,0.70191574
1953-04-15,0.9865099
1953-04-16,1.3223629
1953-04-17,1.6353433
1953-04-18,1.8096217
1953-04-19,1.676356
1953-04-20,1.3764932
1953-04-21,0.98313177
1953-04-22,0.68095005
1953-04-23,0.4697776
1953-04-24,0.3614333
1953-04-25,0.28644094
1953-04-26,0.25242308
1953-04-27,0.2265828
1953-04-28,0.18989606
1953-04-29,0.1688458
1953-04-30,0.1487868
1953-05-01,0.14866376
1953-05-02,0.23354724
1953-05-03,0.44684783
1953-05-04,0.5417899
1953-05-05,0.6284759
1953-05-06,0.5746155
1953-05-07,0.48723367
1953-05-08,0.3941262
1953-05-09,0.2787881
1953-05-10,0.13813242
1953-05-11,-0.088030286
1953-05-12,-0.19171372
1953-05-13,-0.29533687
1953-05-14,-0.5043678
1953-05-15,-0.71004164
1953-05-16,-0.8082315
1953-05-17,-0.8892996
1953-05-18,-0.89594245
1953-05-19,-0.8784786
1953-05-20,-0.9182973
1953-05-21,-0.9645276
1953-05-22,-0.96116483
1953-05-23,-0.9194364
1953-05-24,-0.873797
1953-05-25,-0.78727126
1953-05-26,-0.7157435
1953-05-27,-0.52358776
1953-05-28,-0.2513709
1953-05-29,-0.13921118
1953-05-30,-0.07973409
1953-05-31,-0.23765008
1953-06-01,-0.17637984
1953-06-02,-0.096007995
1953-06-03,-0.10091953
1953-06-04,-0.011019487
1953-06-05,0.13390443
1953-06-06,0.27155232
1953-06-07,0.4261987
1953-06-08,0.60326016
1953-06-09,0.788785
1953-06-10,1.01551
1953-06-11,1.062608
1953-06-12,1.0066036
1953-06-13,0.8218782
1953-06-14,0.6977371
1953-06-15,0.6669252
1953-06-16,0.53494775
1953-06-17,0.44574672
1953-06-18,0.41771653
1953-06-19,0.19242322
1953-06-20,-0.025699893
1953-06-21,-0.23183216
1953-06-22,-0.4594158
1953-06-23,-0.58350366
1953-06-24,-0.62291706
1953-06-25,-0.5133174
1953-06-26,-0.30060235
1953-06-27,-0.063743606
1953-06-28,0.25896928
1953-06-29,0.58071893
1953-06-30,0.719252
1953-07-01,0.74350506
1953-07-02,0.66161567
1953-07-03,0.44251043
1953-07-04,0.0326581
1953-07-05,-0.4882336
1953-07-06,-0.7000935
1953-07-07,-0.94178843
1953-07-08,-1.0186996
1953-07-09,-0.93825567
1953-07-10,-0.9658285
1953-07-11,-1.1396933
1953-07-12,-1.3592196
1953-07-13,-1.3968878
1953-07-14,-1.3619235
1953-07-15,-1.284955
1953-07-16,-1.2372227
1953-07-17,-1.1503358
1953-07-18,-1.0011662
1953-07-19,-0.7862743
1953-07-20,-0.6468788
1953-07-21,-0.48705402
1953-07-22,-0.39190945
1953-07-23,-0.3060553
1953-07-24,-0.20554236
1953-07-25,-0.20294057
1953-07-26,-0.1607609
1953-07-27,-0.20713729
1953-07-28,-0.07970953
1953-07-29,0.02385269
1953-07-30,0.10013886
1953-07-31,0.1543313
1953-08-01,0.17758718
1953-08-02,0.014384789
1953-08-03,-0.159432
1953-08-04,-0.25522047
1953-08-05,-0.20534442
1953-08-06,-0.029684568
1953-08-07,0.20826484
1953-08-08,0.48269132
1953-08-09,0.9104185
1953-08-10,1.3330932
1953-08-11,1.6449881
1953-08-12,1.9321752
1953-08-13,2.0352032
1953-08-14,1.9403803
1953-08-15,1.7123833
1953-08-16,1.3505759
1953-08-17,0.9474994
1953-08-18,0.5974012
1953-08-19,0.4217629
1953-08-20,0.11712925
1953-08-21,-0.03250391
1953-08-22,-0.013528833
1953-08-23,0.069585286
1953-08-24,0.15421227
1953-08-25,0.2007194
1953-08-26,0.18102868
1953-08-27,0.10773729
1953-08-28,-0.0011609886
1953-08-29,-0.23396073
1953-08-30,-0.45536792
1953-08-31,-0.5328255
1953-09-01,-0.68886137
1953-09-02,-0.95193064
1953-09-03,-1.018641
1953-09-04,-1.1171625
1953-09-05,-1.2014034
1953-09-06,-1.172068
1953-09-07,-1.0772312
1953-09-08,-0.8893628
1953-09-09,-0.6668162
1953-09-10,-0.59974235
1953-09-11,-0.6455978
1953-09-12,-0.7492076
1953-09-13,-0.75313395
1953-09-14,-0.74495625
1953-09-15,-0.8040158
1953-09-16,-0.76039505
1953-09-17,-0.60067964
1953-09-18,-0.29098412
1953-09-19,-0.021090815
1953-09-20,0.06068808
1953-09-21,0.06150545
1953-09-22,0.15564616
1953-09-23,0.19431914
1953-09-24,0.30450934
1953-09-25,0.33186314
1953-09-26,0.17860502
1953-09-27,0.013192059
1953-09-28,-0.1442559
1953-09-29,-0.42134315
1953-09-30,-0.58589154
1953-10-01,-0.72176474
1953-10-02,-0.7429383
1953-10-03,-0.7201574
1953-10-04,-0.66960055
1953-10-05,-0.5971
1953-10-06,-0.6697173
1953-10-07,-0.6836447
1953-10-08,-0.6082353
1953-10-09,-0.47532406
1953-10-10,-0.3413411
1953-10-11,-0.06915796
1953-10-12,0.30510303
1953-10-13,0.6667657
1953-10-14,0.9598143
1953-10-15,1.1297199
1953-10-16,1.0403613
1953-10-17,0.9129013
1953-10-18,0.78126496
1953-10-19,0.56959754
1953-10-20,0.4344308
1953-10-21,0.3740268
1953-10-22,0.39187387
1953-10-23,0.28400487
1953-10-24,0.12660694
1953-10-25,0.10181684
1953-10-26,0.14992714
1953-10-27,0.297818
1953-10-28,0.5180876
1953-10-29,0.6155385
1953-10-30,0.5630075
1953-10-31,0.50287664
1953-11-01,0.51303303
1953-11-02,0.64000726
1953-11-03,0.72368574
1953-11-04,0.69876754
1953-11-05,0.5264831
1953-11-06,0.32205153
1953-11-07,0.19707018
1953-11-08,0.08763185
1953-11-09,0.020251617
1953-11-10,-0.117402524
1953-11-11,-0.14591067
1953-11-12,-0.13187331
1953-11-13,-0.14955132
1953-11-14,-0.15118293
1953-11-15,-0.09082988
1953-11-16,-0.015438294
1953-11-17,0.07488082
1953-11-18,0.18838032
1953-11-19,0.18237275
1953-11-20,0.08259161
1953-11-21,-0.05316487
1953-11-22,-0.11592214
1953-11-23,-0.08445782
1953-11-24,-0.03996353
1953-11-25,0.1264293
1953-11-26,0.1781091
1953-11-27,0.27935323
1953-11-28,0.41169164
1953-11-29,0.6108283
1953-11-30,0.73270845
1953-12-01,0.8004627
1953-12-02,0.8767525
1953-12-03,0.8659514
1953-12-04,0.86264896
1953-12-05,0.7855319
1953-12-06,0.63820183
1953-12-07,0.4350255
1953-12-08,0.15350845
1953-12-09,-0.17773977
1953-12-10,-0.5153681
1953-12-11,-0.81874025
1953-12-12,-1.0521578
1953-12-13,-1.0322015
1953-12-14,-1.1044973
1953-12-15,-1.0699757
1953-12-16,-0.9543476
1953-12-17,-0.89067346
1953-12-18,-0.8065728
1953-12-19,-0.8203031
1953-12-20,-0.8724775
1953-12-21,-1.0290769
1953-12-22,-0.91856086
1953-12-23,-0.72563434
1953-12-24,-0.39190874
1953-12-25,-0.26121792
1953-12-26,-0.20102307
1953-12-27,-0.11598322
1953-12-28,0.011292385
1953-12-29,0.06972002
1953-12-30,0.15129453
1953-12-31,0.30274913
1954-01-01,0.47786185
1954-01-02,0.6850181
1954-01-03,0.68994087
1954-01-04,0.5582773
1954-01-05,0.38804314
1954-01-06,0.24550273
1954-01-07,0.16123219
1954-01-08,0.10293099
1954-01-09,0.10969652
1954-01-10,0.12462883
1954-01-11,0.10497466
1954-01-12,0.07364316
1954-01-13,0.22061206
1954-01-14,0.37047085
1954-01-15,0.5886282
1954-01-16,0.8406409
1954-01-17,1.013287
1954-01-18,1.1951804
1954-01-19,1.3898187
1954-01-20,1.5942774
1954-01-21,1.6829286
1954-01-22,1.6128525
1954-01-23,1.466785
1954-01-24,1.2316091
1954-01-25,1.0472786
1954-01-26,0.9588045
1954-01-27,0.9737346
1954-01-28,0.98178005
1954-01-29,0.99735624
1954-01-30,0.7143634
1954-01-31,0.33563095
1954-02-01,-0.15910761
1954-02-02,-0.38473505
1954-02-03,-0.71549416
1954-02-04,-1.02841
1954-02-05,-1.1935638
1954-02-06,-1.3496199
1954-02-07,-1.4417843
1954-02-08,-1.3900363
1954-02-09,-1.3857365
1954-02-10,-1.3364711
1954-02-11,-1.1859052
1954-02-12,-1.0318859
1954-02-13,-0.74605834
1954-02-14,-0.489472
1954-02-15,-0.4059597
1954-02-16,-0.32062012
1954-02-17,-0.18348245
1954-02-18,-0.025968248
1954-02-19,0.053206846
1954-02-20,0.17416595
1954-02-21,0.28649995
1954-02-22,0.40014362
1954-02-23,0.48789316
1954-02-24,0.62952673
1954-02-25,0.8113882
1954-02-26,0.88972366
1954-02-27,0.94465995
1954-02-28,1.0125036
1954-03-01,1.0186603
1954-03-02,0.9218313
1954-03-03,0.80500036
1954-03-04,0.6669656
1954-03-05,0.41920555
1954-03-06,0.2955822
1954-03-07,0.18247177
1954-03-08,0.08918117
1954-03-09,0.0026950762
1954-03-10,-0.030827703
1954-03-11,-0.04089754
1954-03-12,0.11007361
1954-03-13,0.20427085
1954-03-14,0.26075134
1954-03-15,0.39876318
1954-03-16,0.38352904
1954-03-17,0.25581226
1954-03-18,0.1197621
1954-03-19,-0.052710377
1954-03-20,-0.17738138
1954-03-21,-0.3281254
1954-03-22,-0.51997465
1954-03-23,-0.5440543
1954-03-24,-0.5722353
1954-03-25,-0.61916727
1954-03-26,-0.7278131
1954-03-27,-0.87565815
1954-03-28,-0.94537663
1954-03-29,-0.9979465
1954-03-30,-0.78476405
1954-03-31,-0.39519486
1954-04-01,-0.22422941
1954-04-02,-0.035735205
1954-04-03,0.15236355
1954-04-04,0.39770564
1954-04-05,0.6646483
1954-04-06,0.8684021
1954-04-07,1.0562508
1954-04-08,1.1749396
1954-04-09,1.298836
1954-04-10,1.4812555
1954-04-11,1.7723012
1954-04-12,2.0368636
1954-04-13,2.0824335
1954-04-14,1.8248193
1954-04-15,1.3575487
1954-04-16,0.8334756
1954-04-17,0.50338423
1954-04-18,0.3850111
1954-04-19,0.39808774
